recipe_name,rating,url
Caramel Chocolate Ganache ,5.0,https://www.epicurious.com/recipes/food/views/caramel-chocolate-ganache
"Sautéed Kale with Garlic, Shallots, and Capers ",3.75,https://www.epicurious.com/recipes/food/views/sauted-kale-with-garlic-shallots-and-capers
Sautéed Beef with White Wine and Rosemary ,3.75,https://www.epicurious.com/recipes/food/views/sauted-beef-with-white-wine-and-rosemary
Cajun Shrimp Tacos with Tomatillo Salsa ,3.75,https://www.epicurious.com/recipes/food/views/cajun-shrimp-tacos-with-tomatillo-salsa
Roast Pork Tenderloin with Pears and Dried Apricots ,4.375,https://www.epicurious.com/recipes/food/views/roast-pork-tenderloin-with-pears-and-dried-apricots
"Roast Beef for ""Beef on Weck"" ",4.375,https://www.epicurious.com/recipes/food/views/roast-beef-for-beef-on-weck
Vanilla Chiffon Cake with Chocolate Sorbet ,3.75,https://www.epicurious.com/recipes/food/views/vanilla-chiffon-cake-with-chocolate-sorbet
Shoestring Zucchini Fries ,3.75,https://www.epicurious.com/recipes/food/views/shoestring-zucchini-fries
Cappuccino Cheesecake ,4.375,https://www.epicurious.com/recipes/food/views/cappuccino-cheesecake
Old-Fashioned Ham with Brown Sugar and Mustard Glaze ,5.0,https://www.epicurious.com/recipes/food/views/old-fashioned-ham-with-brown-sugar-and-mustard-glaze
Honey-Brined Turkey with Giblet Cream Gravy ,5.0,https://www.epicurious.com/recipes/food/views/honey-brined-turkey-with-giblet-cream-gravy
Marjoram-Honey Vinaigrette ,3.75,https://www.epicurious.com/recipes/food/views/marjoram-honey-vinaigrette
Cranberry and Blood Orange Relish ,4.375,https://www.epicurious.com/recipes/food/views/cranberry-and-blood-orange-relish
Honey-Pecan Pumpkin Pie ,4.375,https://www.epicurious.com/recipes/food/views/honey-pecan-pumpkin-pie
Spiced Chicken Couscous with Cinnamon Onions ,3.75,https://www.epicurious.com/recipes/food/views/spiced-chicken-couscous-with-cinnamon-onions
Brown Chicken Stock ,3.75,https://www.epicurious.com/recipes/food/views/brown-chicken-stock
Sesame-Pepper Bean Sprouts ,5.0,https://www.epicurious.com/recipes/food/views/sesame-pepper-bean-sprouts
French 75 ,4.375,https://www.epicurious.com/recipes/food/views/french-75
"Cider, Bacon, and Golden Raisin Stuffing ",5.0,https://www.epicurious.com/recipes/food/views/cider-bacon-and-golden-raisin-stuffing
Baked Mashed Potatoes and Yams with Garlic and Parmesan ,4.375,https://www.epicurious.com/recipes/food/views/baked-mashed-potatoes-and-yams-with-garlic-and-parmesan
Easy Pastry Dough ,5.0,https://www.epicurious.com/recipes/food/views/easy-pastry-dough
Turkey Cutlets with Oranges and Coriander ,3.75,https://www.epicurious.com/recipes/food/views/turkey-cutlets-with-oranges-and-coriander
Spaghetti with Eggplant and Tomato Sauce ,3.75,https://www.epicurious.com/recipes/food/views/spaghetti-with-eggplant-and-tomato-sauce
Old Fashioned ,4.375,https://www.epicurious.com/recipes/food/views/old-fashioned
"Braised Chicken with Shallots, Garlic, and Balsamic Vinegar ",3.75,https://www.epicurious.com/recipes/food/views/braised-chicken-with-shallots-garlic-and-balsamic-vinegar
"Dried Fig, Apricot and Cherry Compote ",4.375,https://www.epicurious.com/recipes/food/views/dried-fig-apricot-and-cherry-compote
Lemon Ginger Cake with Lemon-Cream Cheese Frosting ,4.375,https://www.epicurious.com/recipes/food/views/lemon-ginger-cake-with-lemon-cream-cheese-frosting
Asian Noodle Dinner Salad ,4.375,https://www.epicurious.com/recipes/food/views/asian-noodle-dinner-salad
Carrot-Almond Cake with Brandied Whipped Cream ,3.75,https://www.epicurious.com/recipes/food/views/carrot-almond-cake-with-brandied-whipped-cream
Ruben's Cooler No. 2 ,5.0,https://www.epicurious.com/recipes/food/views/rubens-cooler-no-2
Israeli Couscous with Roasted Eggplant and Cinnamon-Cumin Dressing ,4.375,https://www.epicurious.com/recipes/food/views/israeli-couscous-with-roasted-eggplant-and-cinnamon-cumin-dressing
Collard Greens and Kale Pesto ,5.0,https://www.epicurious.com/recipes/food/views/collard-greens-and-kale-pesto
Maple Custard Cups ,4.375,https://www.epicurious.com/recipes/food/views/maple-custard-cups
Pan-Seared Steak with Mushroom-Merlot Sauce ,3.75,https://www.epicurious.com/recipes/food/views/pan-seared-steak-with-mushroom-merlot-sauce
Peanut Butter Tart with Caramel-Peanut Glaze ,3.75,https://www.epicurious.com/recipes/food/views/peanut-butter-tart-with-caramel-peanut-glaze
Seared Beef Tenderloin with Thyme ,4.375,https://www.epicurious.com/recipes/food/views/seared-beef-tenderloin-with-thyme
Peach and Mixed-Berry Crisp ,4.375,https://www.epicurious.com/recipes/food/views/peach-and-mixed-berry-crisp
Gumbo Z'herbes ,3.125,https://www.epicurious.com/recipes/food/views/gumbo-zherbes
Fettuccine with Trapanese Pesto ,3.125,https://www.epicurious.com/recipes/food/views/fettuccine-with-trapanese-pesto
Asian Chicken-Noodle Salad with Snap Peas ,4.375,https://www.epicurious.com/recipes/food/views/asian-chicken-noodle-salad-with-snap-peas
Habanero-Orange Salsa ,5.0,https://www.epicurious.com/recipes/food/views/habanero-orange-salsa
Angel Punch ,3.75,https://www.epicurious.com/recipes/food/views/angel-punch
"Detox Pho with Beef, Mushrooms, and Kale ",3.75,https://www.epicurious.com/recipes/food/views/detox-pho-with-beef-mushrooms-and-kale
"Hot-and-Sour Soup with Shrimp, Napa Cabbage, and Shiitake Mushrooms ",4.375,https://www.epicurious.com/recipes/food/views/hot-and-sour-soup-with-shrimp-napa-cabbage-and-shiitake-mushrooms
Linguine with Scampi ,4.375,https://www.epicurious.com/recipes/food/views/linguine-with-scampi
Pistachio Sea Bass with Crab Salad ,5.0,https://www.epicurious.com/recipes/food/views/pistachio-sea-bass-with-crab-salad
Mint and Cumin–Spiced Lamb Chops ,4.375,https://www.epicurious.com/recipes/food/views/mint-and-cuminspiced-lamb-chops
White-Chocolate Bread Pudding with Poached Cherries ,4.375,https://www.epicurious.com/recipes/food/views/white-chocolate-bread-pudding-with-poached-cherries
Chinese Egg Noodles with Smoked Duck and Snow Peas ,3.125,https://www.epicurious.com/recipes/food/views/chinese-egg-noodles-with-smoked-duck-and-snow-peas
Lemon-Pistachio Crunch Cake ,3.75,https://www.epicurious.com/recipes/food/views/lemon-pistachio-crunch-cake
Arugula and Goat Cheese Mashed Potatoes ,3.125,https://www.epicurious.com/recipes/food/views/arugula-and-goat-cheese-mashed-potatoes
Chocolate Wontons with Ginger Ice Cream ,3.75,https://www.epicurious.com/recipes/food/views/chocolate-wontons-with-ginger-ice-cream
Brown and Wild Rice with Sausage and Fennel ,3.75,https://www.epicurious.com/recipes/food/views/brown-and-wild-rice-with-sausage-and-fennel
Spicy Sautéed Spinach ,4.375,https://www.epicurious.com/recipes/food/views/spicy-sauted-spinach
Mango Fools with Chocolate-Anise Straws ,3.75,https://www.epicurious.com/recipes/food/views/mango-fools-with-chocolate-anise-straws
Bell Pepper and Rice Pilaf ,4.375,https://www.epicurious.com/recipes/food/views/bell-pepper-and-rice-pilaf
Mustard-Horseradish Sauce ,4.375,https://www.epicurious.com/recipes/food/views/mustard-horseradish-sauce
Black Walnut Jiffy Cake ,4.375,https://www.epicurious.com/recipes/food/views/black-walnut-jiffy-cake
"Grilled Potato Salad with Watercress, Green Onions, and Blue Cheese Vinaigrette ",4.375,https://www.epicurious.com/recipes/food/views/grilled-potato-salad-with-watercress-green-onions-and-blue-cheese-vinaigrette
Shrimp Creole ,3.75,https://www.epicurious.com/recipes/food/views/shrimp-creole
Roast Turkey with Country Ham Stuffing and Giblet Gravy ,4.375,https://www.epicurious.com/recipes/food/views/roast-turkey-with-country-ham-stuffing-and-giblet-gravy
"Christmas Cranberry, Pear and Walnut Torte with Cream Cheese-Orange Frosting ",3.75,https://www.epicurious.com/recipes/food/views/christmas-cranberry-pear-and-walnut-torte-with-cream-cheese-orange-frosting
Curried Sweet Potato Latkes ,4.375,https://www.epicurious.com/recipes/food/views/curried-sweet-potato-latkes
Lattice-Topped Apricot Crostata ,3.75,https://www.epicurious.com/recipes/food/views/lattice-topped-apricot-crostata
Bourbon-Molasses Chicken Drumsticks ,4.375,https://www.epicurious.com/recipes/food/views/bourbon-molasses-chicken-drumsticks
Light Homemade Chicken Stock ,3.75,https://www.epicurious.com/recipes/food/views/light-homemade-chicken-stock
Pickled Mustard Greens ,3.75,https://www.epicurious.com/recipes/food/views/pickled-mustard-greens
Beet Salad with Ricotta Salata and Black Olive Croutons ,4.375,https://www.epicurious.com/recipes/food/views/beet-salad-with-ricotta-salata-and-black-olive-croutons
Brown Butter Pound Cake ,3.75,https://www.epicurious.com/recipes/food/views/brown-butter-pound-cake
Bacon-Wrapped Beef Tenderloin with Herb Stuffing ,4.375,https://www.epicurious.com/recipes/food/views/bacon-wrapped-beef-tenderloin-with-herb-stuffing
Candied Orange Zest ,3.125,https://www.epicurious.com/recipes/food/views/candied-orange-zest
Roast Goose with Port Gravy ,3.75,https://www.epicurious.com/recipes/food/views/roast-goose-with-port-gravy
"Grilled Clams with Spaghetti, Prosciutto, and Mixed Greens ",4.375,https://www.epicurious.com/recipes/food/views/grilled-clams-with-spaghetti-prosciutto-and-mixed-greens
"Polenta with Cabbage, Beans, and Bacon ",3.125,https://www.epicurious.com/recipes/food/views/polenta-with-cabbage-beans-and-bacon
Salmon Panzanella With Green Beans ,4.375,https://www.epicurious.com/recipes/food/views/salmon-panzanella-with-green-beans
Beer-Marinated Flank Steak with Aji and Guacamole ,5.0,https://www.epicurious.com/recipes/food/views/beer-marinated-flank-steak-with-aji-and-guacamole
Spicy Spaghetti with Clams and Red Bell Pepper ,3.125,https://www.epicurious.com/recipes/food/views/spicy-spaghetti-with-clams-and-red-bell-pepper
Jasmine Rice with Cumin and Mustard Seeds ,3.75,https://www.epicurious.com/recipes/food/views/jasmine-rice-with-cumin-and-mustard-seeds
Cranberry-Kumquat Chutney ,4.375,https://www.epicurious.com/recipes/food/views/cranberry-kumquat-chutney
Asian-Style Pork Stir-Fry ,3.75,https://www.epicurious.com/recipes/food/views/asian-style-pork-stir-fry
Spiced Dried-Fruit Chutney ,3.75,https://www.epicurious.com/recipes/food/views/spiced-dried-fruit-chutney
Spanish Pork Braise ,5.0,https://www.epicurious.com/recipes/food/views/spanish-pork-braise
"Winter Salad with Black Radish, Apple, and Escarole ",4.375,https://www.epicurious.com/recipes/food/views/winter-salad-with-black-radish-apple-and-escarole
"Cranberry, Fig, and Pinot Noir Chutney ",4.375,https://www.epicurious.com/recipes/food/views/cranberry-fig-and-pinot-noir-chutney
Crown Roast of Lamb with Rosemary and Oregano ,4.375,https://www.epicurious.com/recipes/food/views/crown-roast-of-lamb-with-rosemary-and-oregano
Blueberry Corn Muffins ,3.75,https://www.epicurious.com/recipes/food/views/blueberry-corn-muffins
"Ginger, Fig, and Cranberry Semifreddo with Blackberry Sauce ",5.0,https://www.epicurious.com/recipes/food/views/ginger-fig-and-cranberry-semifreddo-with-blackberry-sauce
Banana Waffles with Pecan Maple Syrup ,3.125,https://www.epicurious.com/recipes/food/views/banana-waffles-with-pecan-maple-syrup
Tomato Black-Pepper Granita ,3.75,https://www.epicurious.com/recipes/food/views/tomato-black-pepper-granita
Honey Gingerbread ,2.5,https://www.epicurious.com/recipes/food/views/honey-gingerbread
Peas with Garlic and Thyme ,3.75,https://www.epicurious.com/recipes/food/views/peas-with-garlic-and-thyme
Thai Beef Stew With Lemongrass and Noodles ,5.0,https://www.epicurious.com/recipes/food/views/thai-beef-stew-with-lemongrass-and-noodles
Wild Mushroom Frittata with Fresh Mint ,3.75,https://www.epicurious.com/recipes/food/views/wild-mushroom-frittata-with-fresh-mint
Roasted Monkfish with Curried Lentils and Browned Butter Cauliflower ,3.75,https://www.epicurious.com/recipes/food/views/roasted-monkfish-with-curried-lentils-and-browned-butter-cauliflower
Banana Chocolate-Chip Souffles ,3.125,https://www.epicurious.com/recipes/food/views/banana-chocolate-chip-souffles
Peanut Butter Cupcakes ,3.125,https://www.epicurious.com/recipes/food/views/peanut-butter-cupcakes
Indian Pudding with Nutmeg Ice Cream ,3.125,https://www.epicurious.com/recipes/food/views/indian-pudding-with-nutmeg-ice-cream
Beer-Marinated Pork Tenderloin with Red Cabbage ,3.75,https://www.epicurious.com/recipes/food/views/beer-marinated-pork-tenderloin-with-red-cabbage
Brazilian-Style Barbecued Steak with a Garlicky Marinade and Dipping Sauce ,3.75,https://www.epicurious.com/recipes/food/views/brazilian-style-barbecued-steak-with-a-garlicky-marinade-and-dipping-sauce
"French Lentil, Prosciutto, and Pepper Salad ",3.75,https://www.epicurious.com/recipes/food/views/french-lentil-prosciutto-and-pepper-salad
Grilled Asian Pork Chops and Baby Bok Choy ,4.375,https://www.epicurious.com/recipes/food/views/grilled-asian-pork-chops-and-baby-bok-choy
"New Potato, Kielbasa and Gruyère Salad ",3.125,https://www.epicurious.com/recipes/food/views/new-potato-kielbasa-and-gruyre-salad
Southeast Asian Shrimp with Bibb Lettuce and Herbs ,3.75,https://www.epicurious.com/recipes/food/views/southeast-asian-shrimp-with-bibb-lettuce-and-herbs
Chicken Brochettes with Red Bell Peppers and Feta ,3.75,https://www.epicurious.com/recipes/food/views/chicken-brochettes-with-red-bell-peppers-and-feta
Orzo and Cheese Baked in Acorn Squash ,3.125,https://www.epicurious.com/recipes/food/views/orzo-and-cheese-baked-in-acorn-squash
Spinach Salad with Grilled Red Onion and Tahini Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/spinach-salad-with-grilled-red-onion-and-tahini-vinaigrette
Mashed Potatoes with Pancetta and Leeks ,3.75,https://www.epicurious.com/recipes/food/views/mashed-potatoes-with-pancetta-and-leeks
Chicken Fajitas ,1.875,https://www.epicurious.com/recipes/food/views/chicken-fajitas
Crab Legs with Mustard Dipping Sauce ,4.375,https://www.epicurious.com/recipes/food/views/crab-legs-with-mustard-dipping-sauce
Rich Sweet Pastry Dough ,5.0,https://www.epicurious.com/recipes/food/views/rich-sweet-pastry-dough
Roast Beef Wraps with Horseradish Coleslaw ,3.75,https://www.epicurious.com/recipes/food/views/roast-beef-wraps-with-horseradish-coleslaw
Cauliflower Soup with Almonds ,3.75,https://www.epicurious.com/recipes/food/views/cauliflower-soup-with-almonds
Ancho Mole ,3.75,https://www.epicurious.com/recipes/food/views/ancho-mole
Lamb and Orzo Stuffed Pepper with Chunky Tomato Sauce ,3.75,https://www.epicurious.com/recipes/food/views/lamb-and-orzo-stuffed-pepper-with-chunky-tomato-sauce
Oven-Poached Salmon Steaks with Mustard Dill Sauce ,3.75,https://www.epicurious.com/recipes/food/views/oven-poached-salmon-steaks-with-mustard-dill-sauce
Macaroni and Blue Cheese with Chives ,4.375,https://www.epicurious.com/recipes/food/views/macaroni-and-blue-cheese-with-chives
Tropical Fruit Crepes with Vanilla Bean and Rum Butter Sauce ,5.0,https://www.epicurious.com/recipes/food/views/tropical-fruit-crepes-with-vanilla-bean-and-rum-butter-sauce
Raisin Scones ,4.375,https://www.epicurious.com/recipes/food/views/raisin-scones
"Power Waffles with Yogurt, Bananas and Almonds ",4.375,https://www.epicurious.com/recipes/food/views/power-waffles-with-yogurt-bananas-and-almonds
Cauliflower-Leek Purée ,3.125,https://www.epicurious.com/recipes/food/views/cauliflower-leek-pure
"Bacon, Arugula, Tomato, and Egg Sandwiches ",4.375,https://www.epicurious.com/recipes/food/views/bacon-arugula-tomato-and-egg-sandwiches
Achiote Chicken Skewers with Guava Sauce ,4.375,https://www.epicurious.com/recipes/food/views/achiote-chicken-skewers-with-guava-sauce
Halibut with Roasted Vegetables and Spicy Cilantro Sauce ,4.375,https://www.epicurious.com/recipes/food/views/halibut-with-roasted-vegetables-and-spicy-cilantro-sauce
Potato & Celery Root Gratin with Leeks ,4.375,https://www.epicurious.com/recipes/food/views/potato-celery-root-gratin-with-leeks
Coconut-Lime Shrimp with Peanut Sauce ,4.375,https://www.epicurious.com/recipes/food/views/coconut-lime-shrimp-with-peanut-sauce
"Mahimahi with Citrus Sauce, Apple Bananas, and Macadamia Nuts ",5.0,https://www.epicurious.com/recipes/food/views/mahimahi-with-citrus-sauce-apple-bananas-and-macadamia-nuts
Tagliatelle with Asparagus and Parmesan Fonduta ,5.0,https://www.epicurious.com/recipes/food/views/tagliatelle-with-asparagus-and-parmesan-fonduta
Phyllo-Wrapped Figs with Prosciutto and Stilton ,3.75,https://www.epicurious.com/recipes/food/views/phyllo-wrapped-figs-with-prosciutto-and-stilton
Open-Face Roquefort Burgers with Grilled Onions ,3.75,https://www.epicurious.com/recipes/food/views/open-face-roquefort-burgers-with-grilled-onions
Easy Crepes ,5.0,https://www.epicurious.com/recipes/food/views/easy-crepes
Boiled Coffee ,3.75,https://www.epicurious.com/recipes/food/views/boiled-coffee
Hot Buttered Toddy ,2.5,https://www.epicurious.com/recipes/food/views/hot-buttered-toddy
The Ultimate Eggnog ,4.375,https://www.epicurious.com/recipes/food/views/the-ultimate-eggnog
Pluot and Prosecco Fizz ,5.0,https://www.epicurious.com/recipes/food/views/pluot-and-prosecco-fizz
Cheddar Garlic Stuffed Potatoes ,4.375,https://www.epicurious.com/recipes/food/views/cheddar-garlic-stuffed-potatoes
"Sage, Bacon, and Cheddar Biscuits ",4.375,https://www.epicurious.com/recipes/food/views/sage-bacon-and-cheddar-biscuits
Anchovy Lemon Dip with Green Beans ,4.375,https://www.epicurious.com/recipes/food/views/anchovy-lemon-dip-with-green-beans
"Feta, Cucumber and Spinach Pita Sandwiches ",4.375,https://www.epicurious.com/recipes/food/views/feta-cucumber-and-spinach-pita-sandwiches
Steamed Fish with Scallions and Ginger ,4.375,https://www.epicurious.com/recipes/food/views/steamed-fish-with-scallions-and-ginger
Placebo ,4.375,https://www.epicurious.com/recipes/food/views/placebo
Buttermilk Panna Cotta with Berries and Vanilla Sabayon ,5.0,https://www.epicurious.com/recipes/food/views/buttermilk-panna-cotta-with-berries-and-vanilla-sabayon
Cioppino ,5.0,https://www.epicurious.com/recipes/food/views/cioppino
Brown Butter Sauce with Lemon Beurre Meunière ,4.375,https://www.epicurious.com/recipes/food/views/brown-butter-sauce-with-lemon-beurre-meunire
Grilled Flank Steak with Sauteed Beet Greens and Creamy Horseradish Beets ,3.75,https://www.epicurious.com/recipes/food/views/grilled-flank-steak-with-sauteed-beet-greens-and-creamy-horseradish-beets
Burnt-Caramel Custards ,5.0,https://www.epicurious.com/recipes/food/views/burnt-caramel-custards
Sauteed Chicken with White Wine and Tomatoes ,3.125,https://www.epicurious.com/recipes/food/views/sauteed-chicken-with-white-wine-and-tomatoes
Moroccan Tea Biscuits ,5.0,https://www.epicurious.com/recipes/food/views/moroccan-tea-biscuits
Coconut Shrimp with Tamarind Ginger Sauce ,5.0,https://www.epicurious.com/recipes/food/views/coconut-shrimp-with-tamarind-ginger-sauce
Duck Breast with Crème Fraîche and Roasted Grapes ,3.75,https://www.epicurious.com/recipes/food/views/duck-breast-with-crme-frache-and-roasted-grapes
Mussels with Pernod and Cream ,5.0,https://www.epicurious.com/recipes/food/views/mussels-with-pernod-and-cream
Parsley-Caper Broiled Fish ,3.75,https://www.epicurious.com/recipes/food/views/parsley-caper-broiled-fish
Biltong ,4.375,https://www.epicurious.com/recipes/food/views/biltong
Chicken Vindaloo ,3.125,https://www.epicurious.com/recipes/food/views/chicken-vindaloo
Ginger Cardamom Oeufs à la Neige ,4.375,https://www.epicurious.com/recipes/food/views/ginger-cardamom-oeufs-la-neige
Barbecued Chicken with Vinegar Basting Sauce ,4.375,https://www.epicurious.com/recipes/food/views/barbecued-chicken-with-vinegar-basting-sauce
Dark-Chocolate Mousse ,5.0,https://www.epicurious.com/recipes/food/views/dark-chocolate-mousse
"Roasted Tofu with Shiitake, Soy, and Ginger Over Baby Spinach ",4.375,https://www.epicurious.com/recipes/food/views/roasted-tofu-with-shiitake-soy-and-ginger-over-baby-spinach
Chicken-Orecchiette Soup with Cilantro and Lemon ,3.75,https://www.epicurious.com/recipes/food/views/chicken-orecchiette-soup-with-cilantro-and-lemon
Chicken with White Wine and Mushrooms ,4.375,https://www.epicurious.com/recipes/food/views/chicken-with-white-wine-and-mushrooms
"Roasted Leg of Lamb with North African Spices, Lemon, and Onions ",5.0,https://www.epicurious.com/recipes/food/views/roasted-leg-of-lamb-with-north-african-spices-lemon-and-onions
Shaved Fennel and Apple Salad ,4.375,https://www.epicurious.com/recipes/food/views/shaved-fennel-and-apple-salad
Smoked Salmon-Wasabi Tea Sandwiches ,4.375,https://www.epicurious.com/recipes/food/views/smoked-salmon-wasabi-tea-sandwiches
Passion-Fruit Meringue Tart ,4.375,https://www.epicurious.com/recipes/food/views/passion-fruit-meringue-tart
Champagne Punch ,5.0,https://www.epicurious.com/recipes/food/views/champagne-punch
Red Bell Pepper and Tomato Salad ,3.75,https://www.epicurious.com/recipes/food/views/red-bell-pepper-and-tomato-salad
Cranberry and Pumpkin Pie Spice Tea Cake ,4.375,https://www.epicurious.com/recipes/food/views/cranberry-and-pumpkin-pie-spice-tea-cake
Succotash ,4.375,https://www.epicurious.com/recipes/food/views/succotash
Mushroom and Burrata Lasagnette ,2.5,https://www.epicurious.com/recipes/food/views/mushroom-and-burrata-lasagnette
Rigatoni With Lemon-Chile Pesto and Grated Egg ,3.75,https://www.epicurious.com/recipes/food/views/rigatoni-with-lemon-chile-pesto-and-grated-egg
Spicy Curry Noodle Soup with Chicken and Sweet Potato ,4.375,https://www.epicurious.com/recipes/food/views/spicy-curry-noodle-soup-with-chicken-and-sweet-potato
Creamy Apple Horseradish Sauce ,3.75,https://www.epicurious.com/recipes/food/views/creamy-apple-horseradish-sauce
Double-Decker Rhubarb Ice Cream Sandwiches ,5.0,https://www.epicurious.com/recipes/food/views/double-decker-rhubarb-ice-cream-sandwiches
Celery Root Hash ,5.0,https://www.epicurious.com/recipes/food/views/celery-root-hash
"Warm Escarole Salad with Goat Cheese, Hard-Boiled Eggs, and Bacon ",4.375,https://www.epicurious.com/recipes/food/views/warm-escarole-salad-with-goat-cheese-hard-boiled-eggs-and-bacon
Chocolate-Peanut Butter Chip Fudge Cookies ,4.375,https://www.epicurious.com/recipes/food/views/chocolate-peanut-butter-chip-fudge-cookies
"Egg, Bacon and Leek Pie ",3.125,https://www.epicurious.com/recipes/food/views/egg-bacon-and-leek-pie
Sweetened Whipped Cream ,4.375,https://www.epicurious.com/recipes/food/views/sweetened-whipped-cream
Roasted Monkfish with Fennel-Saffron Compote ,4.375,https://www.epicurious.com/recipes/food/views/roasted-monkfish-with-fennel-saffron-compote
Cream Cheese-Orange Frosting ,3.75,https://www.epicurious.com/recipes/food/views/cream-cheese-orange-frosting
Cold-Brew Coffee ,3.75,https://www.epicurious.com/recipes/food/views/cold-brew-coffee
Lobster Fra Diavolo ,3.75,https://www.epicurious.com/recipes/food/views/lobster-fra-diavolo
"Arugula with Brûléed Figs, Ricotta, Prosciutto, and Smoked Marzipan ",4.375,https://www.epicurious.com/recipes/food/views/arugula-with-brled-figs-ricotta-prosciutto-and-smoked-marzipan
Pork Chops with Gingered Plum Sauce ,4.375,https://www.epicurious.com/recipes/food/views/pork-chops-with-gingered-plum-sauce
Strawberries & Cream Frappé ,5.0,https://www.epicurious.com/recipes/food/views/strawberries-cream-frapp
Coffee Ice Cream and Mexican Chocolate Sundaes with Cinnamon-Sugar Tortilla Crisps ,4.375,https://www.epicurious.com/recipes/food/views/coffee-ice-cream-and-mexican-chocolate-sundaes-with-cinnamon-sugar-tortilla-crisps
Horseradish Mashed Potatoes with Caramelized Onions ,4.375,https://www.epicurious.com/recipes/food/views/horseradish-mashed-potatoes-with-caramelized-onions
Charred Sugar Snap Peas with Buttermilk Aioli ,5.0,https://www.epicurious.com/recipes/food/views/charred-sugar-snap-peas-with-buttermilk-aioli
Gochujang Pork Shoulder Steaks ,3.75,https://www.epicurious.com/recipes/food/views/gochujang-pork-shoulder-steaks
Blackberry Jam Cake with Caramel Icing ,3.75,https://www.epicurious.com/recipes/food/views/blackberry-jam-cake-with-caramel-icing
Feta Puffs ,3.75,https://www.epicurious.com/recipes/food/views/feta-puffs
Garam Masala ,3.75,https://www.epicurious.com/recipes/food/views/garam-masala
Baked Carrots with Cheese Sauce ,3.75,https://www.epicurious.com/recipes/food/views/baked-carrots-with-cheese-sauce
Sesame Chicken Noodle Salad ,4.375,https://www.epicurious.com/recipes/food/views/sesame-chicken-noodle-salad
"Pear, Almond, and Dried-Cherry Brown Betty ",1.875,https://www.epicurious.com/recipes/food/views/pear-almond-and-dried-cherry-brown-betty
Scallops with Tarragon Cream and Wilted Butter Lettuce ,4.375,https://www.epicurious.com/recipes/food/views/scallops-with-tarragon-cream-and-wilted-butter-lettuce
"Barley, Feta, and Pear Salad ",4.375,https://www.epicurious.com/recipes/food/views/barley-feta-and-pear-salad
Sausage and Mushroom Penne Gratin ,4.375,https://www.epicurious.com/recipes/food/views/sausage-and-mushroom-penne-gratin
Shrimp Boil ,3.75,https://www.epicurious.com/recipes/food/views/shrimp-boil
Bittersweet Chocolate Frosting ,4.375,https://www.epicurious.com/recipes/food/views/bittersweet-chocolate-frosting
Grilled Pork Ribs with Tamarind Recado ,3.75,https://www.epicurious.com/recipes/food/views/grilled-pork-ribs-with-tamarind-recado
Greyhound ,5.0,https://www.epicurious.com/recipes/food/views/greyhound
Potato Salad ,3.75,https://www.epicurious.com/recipes/food/views/potato-salad
Thai Red Curry Paste ,5.0,https://www.epicurious.com/recipes/food/views/thai-red-curry-paste
Fried Chicken Biscuits ,5.0,https://www.epicurious.com/recipes/food/views/fried-chicken-biscuits
Minted Honeydew Limeade ,5.0,https://www.epicurious.com/recipes/food/views/minted-honeydew-limeade
Grainy-Mustard Mashed Potatoes with Sausage ,3.125,https://www.epicurious.com/recipes/food/views/grainy-mustard-mashed-potatoes-with-sausage
Pomegranate-Marinated Lamb with Spices and Couscous ,4.375,https://www.epicurious.com/recipes/food/views/pomegranate-marinated-lamb-with-spices-and-couscous
Chicken Nuggets with Mango and Avocado Salsa ,3.75,https://www.epicurious.com/recipes/food/views/chicken-nuggets-with-mango-and-avocado-salsa
Cumin-Marinated Chicken Wings ,3.75,https://www.epicurious.com/recipes/food/views/cumin-marinated-chicken-wings
Creamed Peas with Mint ,3.75,https://www.epicurious.com/recipes/food/views/creamed-peas-with-mint
Crab Salad with Yogurt Mustard Dressing ,3.125,https://www.epicurious.com/recipes/food/views/crab-salad-with-yogurt-mustard-dressing
Quick Anchovy Mayonnaise for Asparagus ,3.75,https://www.epicurious.com/recipes/food/views/quick-anchovy-mayonnaise-for-asparagus
"Fried Catfish Sandwiches with Bacon, Lettuce, and Tomato ",3.75,https://www.epicurious.com/recipes/food/views/fried-catfish-sandwiches-with-bacon-lettuce-and-tomato
Sherried Mushroom Empañadas ,4.375,https://www.epicurious.com/recipes/food/views/sherried-mushroom-empaadas
Cheese Matzo Blintzes with Asparagus and Dill ,4.375,https://www.epicurious.com/recipes/food/views/cheese-matzo-blintzes-with-asparagus-and-dill
Chili con Carne with Chili Cheddar Shortcakes ,4.375,https://www.epicurious.com/recipes/food/views/chili-con-carne-with-chili-cheddar-shortcakes
"Butternut Squash, Ricotta, and Sage Crostini ",3.75,https://www.epicurious.com/recipes/food/views/butternut-squash-ricotta-and-sage-crostini
Grilled Stuffed Peppers ,3.75,https://www.epicurious.com/recipes/food/views/grilled-stuffed-peppers
Honey Date Nut Breads ,3.75,https://www.epicurious.com/recipes/food/views/honey-date-nut-breads
Creamy Coleslaw with Chives and Shallots ,4.375,https://www.epicurious.com/recipes/food/views/creamy-coleslaw-with-chives-and-shallots
"Portuguese Sausage Sandwiches with Peppers, Onions, and Olives ",4.375,https://www.epicurious.com/recipes/food/views/portuguese-sausage-sandwiches-with-peppers-onions-and-olives
Clotted Cream ,5.0,https://www.epicurious.com/recipes/food/views/clotted-cream
